발생위치,구,동,발생규모,파손개수,위도,경도,연도,월,일,일최대기온,일최저기온,일평균기온,일최대습도,일최저습도,일평균습도,일총강수량,인구수,포트홀 위험 지수,osmid,pagerank,kmeans_cluster
대구 남구 봉덕동 722,남구,봉덕동,0.01,1,35.84246952,128.5979666,2022,1,10,9.0,-0.6,4.4625,71.0,31.0,48.04166666666666,0.0,"9,003",-6.449567031381203,443540639,4.602115792091089e-05,3
대구 달서구 진천동 809-65,달서구,진천동,0.06,1,35.80902873,128.5270104,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"51,348",-6.480506853728861,2889098123,8.249352692345943e-05,3
대구 중구 달성동 339-1,중구,달성동,0.06,2,35.87611378,128.5819877,2022,1,10,9.0,-0.6,4.4625,71.0,31.0,48.04166666666666,0.0,"4,696",-6.36702349225147,3757716629,3.054068877879004e-05,0
대구 달서구 진천동 809-65,달서구,진천동,0.08,3,35.80902873,128.5270104,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"51,348",-6.399225150842743,2889098123,8.249352692345943e-05,3
대구 달서구 유천동 323,달서구,유천동,0.02,1,35.81313982,128.5118775,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"32,710",-6.297042504552641,4985957813,5.755243290624653e-05,3
대구 중구 대신동 115-1,중구,대신동,0.06,1,35.8693079,128.5823154,2022,1,10,9.0,-0.6,4.4625,71.0,31.0,48.04166666666666,0.0,"7,780",-6.438055784373746,436833420,2.7741657771157896e-05,0
대구 달서구 감삼동 305,달서구,감삼동,0.03,1,35.85295774,128.5445892,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"13,494",-6.1084021334191485,1695485454,3.04675760120183e-05,0
대구 달서구 월성동 89-3,달서구,월성동,0.01,3,35.82678447,128.5308902,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"37,186",-6.259423641627297,436866575,5.533971053127369e-05,3
대구 달서구 진천동 809-77,달서구,진천동,0.02,1,35.809167,128.5179658,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"51,348",-6.480105953367224,3789267637,2.7424654539129057e-05,0
대구 서구 비산동 838-1,서구,비산동,0.09,3,35.88271231,128.5571328,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"9,651",-5.989775176060756,9168966987,4.509110043895842e-05,0
대구 서구 비산동 952-1,서구,비산동,0.12,2,35.88368668,128.5619306,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"9,651",-6.030816927865453,1723590810,3.3689403707410894e-05,0
대구 북구 국우동 산 52-1,북구,국우동,0.02,1,35.94377455,128.589327,2022,1,10,10.6,-0.9,4.841666666666667,64.0,22.0,37.208333333333336,0.0,"29,125",-8.250385101491549,8916489660,3.046544192246851e-05,0
대구 북구 매천동 618-1,북구,매천동,0.2,2,35.91371772,128.5425087,2022,1,10,9.7,-1.7,4.129166666666666,72.0,34.0,50.29166666666666,0.0,"36,466",-6.29499711575275,1694655240,5.818529236238658e-05,3
대구 북구 복현동 623,북구,복현동,0.03,2,35.89457592,128.6188224,2022,1,10,9.0,-0.6,4.4625,71.0,31.0,48.04166666666666,0.0,"7,438",-6.3936548899842975,436666377,3.72583118420778e-05,0
대구 북구 침산동 1208,북구,침산동,0.16,1,35.89864457,128.5791283,2022,1,10,9.0,-0.6,4.4625,71.0,31.0,48.04166666666666,0.0,"4,058",-6.402500349019231,4713489247,5.048844710305606e-05,3
대구 북구 복현동 375-34,북구,복현동,0.06,2,35.89149225,128.6247789,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"7,438",-11.629808313305173,436847411,3.9643152991845185e-05,0
대구 북구 복현동 426-6,북구,복현동,0.06,1,35.89543155,128.617231,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"7,438",-11.67054938983864,4634458108,3.455874211220284e-05,0
대구 북구 산격동 1485,북구,산격동,0.06,1,35.89824011,128.6132794,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"9,124",-11.687109373458204,5524601790,2.819525530049486e-05,0
대구 북구 침산동 705-2,북구,침산동,0.06,1,35.90315645,128.5889732,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"4,058",-11.637350846164788,5303789705,5.3194907620723905e-05,3
대구 동구 신암동 106-66,동구,신암동,0.3,3,35.88608542,128.6324408,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"8,668",-11.60355376578142,8237660480,3.4897376861450366e-05,0
대구 북구 복현동 623,북구,복현동,0.15,3,35.89457592,128.6188224,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"7,438",-11.589969262585388,436666377,3.72583118420778e-05,0
대구 북구 사수동 734,북구,사수동,0.09,2,35.89262299,128.516573,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"36,466",-11.424600130949992,1870862674,3.114120919771652e-05,0
대구 달서구 상인동 1514-1,달서구,상인동,0.04,1,35.81369145,128.5429187,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"36,041",-11.460665708936329,4632106372,3.766102150738946e-05,0
대구 서구 비산동 327-2,서구,비산동,0.06,1,35.87146406,128.5710996,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.201662145048209,1246653070,3.460942033494678e-05,0
대구 서구 중리동 730,서구,중리동,0.25,1,35.86548386,128.5523741,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"19,940",-11.30462553888441,1694299445,3.4801088911783834e-05,0
대구 남구 대명동 1291,남구,대명동,0.04,2,35.83957194,128.5786577,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"11,254",-11.667088822491053,1697029753,3.6824502389088764e-05,0
대구 서구 비산동 2063-2,서구,비산동,0.04,2,35.89120794,128.5431731,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.16072061833392,421774122,2.7816981523188053e-05,0
대구 남구 대명동 1291,남구,대명동,0.03,1,35.83957194,128.5786577,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"11,254",-11.707729673934107,1697029753,3.6824502389088764e-05,0
대구 달서구 두류동 1290-1,달서구,두류동,0.09,1,35.85793478,128.5581066,2022,1,11,0.3,-7.1,-3.6208333333333336,56.0,22.0,40.91666666666666,0.0,"14,266",-11.737915052152792,7619274284,1.6502609987731576e-05,0
대구 서구 비산동 327-2,서구,비산동,0.24,1,35.87146406,128.5710996,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.203466196675572,1246653070,3.460942033494678e-05,0
대구 달서구 진천동 293-14,달서구,진천동,0.09,2,35.80924212,128.526961,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"51,348",-11.570771943658364,436802900,5.752568131226975e-05,3
대구 서구 비산동 62-2,서구,비산동,0.06,1,35.87935066,128.5726525,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.201662145048209,1748094892,4.955251945138233e-05,3
대구 달서구 신당동 산 34-7,달서구,신당동,0.06,1,35.86314114,128.4917402,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"31,426",-11.415537378331692,4639424300,3.717765265785331e-05,0
대구 서구 비산동 541-25,서구,비산동,0.06,3,35.87947049,128.5688094,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.12017999198127,1694826953,3.7633101951010185e-05,0
대구 달서구 신당동 1659,달서구,신당동,0.03,1,35.85663166,128.4920486,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"31,426",-11.415236703060463,5779561406,2.8256465437380947e-05,0
대구 서구 비산동 2061-5,서구,비산동,0.06,3,35.89044936,128.5420292,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.12017999198127,2607832909,1.4553373984932362e-05,0
대구 서구 비산동 284-2,서구,비산동,0.1,2,35.86751874,128.5709765,2022,1,11,0.5,-8.4,-4.220833333333333,62.0,24.0,43.208333333333336,0.0,"9,651",-11.161321968876376,1723594052,3.650243350056162e-05,0
대구 북구 읍내동 1342,북구,읍내동,0.16,1,35.93385785,128.5487259,2022,1,12,2.0,-6.9,-2.2375000000000003,50.0,10.0,27.08333333333333,0.0,"26,797",-13.612151524268208,7290863590,2.7627704263028952e-05,0
대구 북구 복현동 623-31,북구,복현동,0.1,1,35.8997454,128.6208115,2022,1,12,0.7,-4.3,-2.075,54.0,24.0,35.583333333333336,0.0,"7,438",-11.48848112220045,12096998904,4.287670119491235e-05,0
대구 동구 효목동 45-3,동구,효목동,0.04,2,35.88329819,128.6367915,2022,1,12,1.7,-4.7,-2.066666666666667,57.0,26.0,38.708333333333336,0.0,"13,578",-10.84302226510238,4550515606,4.202347787942626e-05,0
대구 동구 봉무동 1581,동구,봉무동,0.042,10,35.92235403,128.6412633,2022,1,12,1.7,-4.7,-2.066666666666667,57.0,26.0,38.708333333333336,0.0,"21,225",-10.592222947401224,7686937707,2.16250785692743e-05,0
대구 동구 봉무동 130-1,동구,봉무동,0.04,1,35.93455016,128.6439702,2022,1,12,1.7,-4.7,-2.066666666666667,57.0,26.0,38.708333333333336,0.0,"21,225",-10.958872591184356,7710819990,3.3676818115284076e-05,0
대구 북구 동천동 838-15,북구,동천동,0.3,2,35.93810817,128.5560341,2022,1,12,2.0,-6.9,-2.2375000000000003,50.0,10.0,27.08333333333333,0.0,"27,789",-13.582557076907111,4631056851,3.773719577409775e-05,0
대구 북구 구암동 765-5,북구,구암동,0.04,3,35.94297855,128.5640332,2022,1,12,2.0,-6.9,-2.2375000000000003,50.0,10.0,27.08333333333333,0.0,"34,872",-13.60877975892298,1781725629,5.02675861805795e-05,3
대구 남구 대명동 516-8,남구,대명동,0.09,5,35.83311149,128.5792142,2022,1,12,0.7,-4.3,-2.075,54.0,24.0,35.583333333333336,0.0,"11,254",-11.362897550342865,1697029535,1.4527656682123787e-05,0
대구 달서구 도원동 1396-46,달서구,도원동,0.06,1,35.80907895,128.5279301,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"35,413",-11.560403691379124,4635197434,1.6172379502862482e-05,0
대구 중구 남산동 106-1,중구,남산동,0.36,1,35.86227593,128.5825053,2022,1,12,0.7,-4.3,-2.075,54.0,24.0,35.583333333333336,0.0,"4,728",-11.464469207285958,3791252085,4.544701059275347e-05,0
대구 서구 내당동 897-13,서구,내당동,0.06,1,35.86538275,128.5710528,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"8,338",-11.294471570086344,1250970264,3.7336872374307026e-05,0
대구 남구 대명동 286-4,남구,대명동,0.06,3,35.84187717,128.5835675,2022,1,12,0.7,-4.3,-2.075,54.0,24.0,35.583333333333336,0.0,"11,254",-11.444079028138573,1697029823,4.037516065546896e-05,0
대구 달서구 용산동 968,달서구,용산동,0.02,1,35.85881344,128.5283772,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"30,837",-11.515057070351348,420446784,3.9561715840270005e-05,0
대구 달서구 두류동 산 302-2,달서구,두류동,0.04,2,35.85088155,128.5649575,2022,1,12,0.7,-4.3,-2.075,54.0,24.0,35.583333333333336,0.0,"14,266",-11.51420368216745,6282139851,1.5144074895425534e-05,0
대구 서구 내당동 897-13,서구,내당동,0.09,1,35.86538275,128.5710528,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"8,338",-11.294772245357573,1250970264,3.7336872374307026e-05,0
대구 서구 내당동 341-7,서구,내당동,0.06,1,35.86059554,128.546312,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"8,338",-11.294471570086344,1695489050,4.102290779860753e-05,0
대구 달서구 신당동 1034-4,달서구,신당동,0.02,1,35.85152702,128.4932766,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"31,426",-11.52084226035842,365208101,1.6084391677355002e-05,0
대구 달서구 상인동 1477,달서구,상인동,0.1,2,35.81429593,128.5354409,2022,1,12,0.9,-5.6,-2.7916666666666665,57.0,25.0,37.66666666666666,0.0,"36,041",-11.526231765333678,3789255753,4.8527304246937605e-05,3
대구 수성구 이천동 74-2,수성구,이천동,0.04,3,35.84712247,128.6700138,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"11,919",-11.98500709197306,3019464251,4.770250636038989e-05,3
대구 북구 구암동 482-39,북구,구암동,0.04,1,35.9306978,128.56176,2022,1,13,1.2,-9.8,-3.9875,51.0,13.0,33.583333333333336,0.0,"34,872",-13.596006546947224,436824797,5.477015034893419e-05,3
대구 북구 국우동 산 54,북구,국우동,0.04,1,35.94412766,128.5872397,2022,1,13,1.2,-9.8,-3.9875,51.0,13.0,33.583333333333336,0.0,"29,125",-13.53955920064733,8916609077,4.8563467167961294e-05,3
대구 북구 매천동 302-2,북구,매천동,0.3,2,35.90419112,128.5443919,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,466",-12.139555504087348,697232785,3.907289725650924e-05,0
대구 북구 침산동 431-1,북구,침산동,0.16,1,35.88934782,128.585961,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"4,058",-11.990480776947342,436875886,5.075523782361938e-05,3
대구 수성구 황금동 196,수성구,황금동,0.09,3,35.84064106,128.6367683,2022,1,13,0.9,-6.6,-3.420833333333333,55.0,26.0,39.458333333333336,0.0,"23,678",-11.475711741445808,3076899406,5.145415242176553e-05,3
대구 달서구 장기동 180-45,달서구,장기동,0.06,1,35.84807329,128.5158307,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"17,070",-11.987382612445646,436819151,4.65445908501958e-05,0
대구 달서구 용산동 500,달서구,용산동,0.04,1,35.85885658,128.5196924,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.122402384382566,366669829,5.635965743403109e-05,3
대구 중구 달성동 114-6,중구,달성동,0.09,1,35.87759467,128.5811984,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"4,696",-11.996045671984277,675619330,4.9317183047804726e-05,3
대구 달서구 용산동 968,달서구,용산동,0.04,1,35.85881344,128.5283772,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.122402384382566,420446784,3.9561715840270005e-05,0
대구 달서구 월성동 78,달서구,월성동,0.09,3,35.82755348,128.5284506,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"37,186",-12.103781579781078,4658295709,5.072768334669523e-05,3
대구 달서구 상인동 1572,달서구,상인동,0.04,1,35.81059069,128.5466812,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,041",-12.17351635517509,420450622,5.675810661236471e-05,3
대구 달서구 용산동 420,달서구,용산동,0.06,1,35.85599979,128.5210552,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.122602834563384,4899623681,3.610288184937742e-05,0
대구 달서구 용산동 968,달서구,용산동,0.04,1,35.85881344,128.5283772,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.122402384382566,420446784,3.9561715840270005e-05,0
대구 달서구 상인동 1501,달서구,상인동,0.09,1,35.81861949,128.5417768,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,041",-12.174017480627136,4699130733,4.408750418110884e-05,0
대구 달서구 상인동 249-1,달서구,상인동,0.09,1,35.81824617,128.5353976,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,041",-12.174017480627136,4989336978,2.8000455468050448e-05,0
대구 달서구 상인동 1519-1,달서구,상인동,0.09,2,35.81690216,128.54191,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,041",-12.13327640409367,4699130733,4.408750418110884e-05,0
대구 달서구 월암동 1081,달서구,월암동,0.06,1,35.83642178,128.5179507,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"37,186",-12.184963057576786,4631580854,4.120696195134322e-05,0
대구 중구 공평동 110-1,중구,공평동,0.06,1,35.86960639,128.5984084,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"4,862",-11.997375457733716,10799417877,3.5171374907690565e-05,0
대구 서구 비산동 3-57,서구,비산동,0.09,2,35.87866488,128.5761107,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"9,651",-11.87407239002473,1694826949,5.5087126562237297e-05,3
대구 중구 남산동 2321,중구,남산동,0.09,1,35.85805952,128.5790839,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"4,728",-11.9963599777232,2107061046,3.4404446436904505e-05,0
대구 달서구 상인동 77-12,달서구,상인동,0.09,1,35.82035729,128.5337405,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,041",-12.174017480627136,4631733957,4.396550860298177e-05,0
대구 달서구 용산동 958,달서구,용산동,0.06,4,35.85808475,128.5249393,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.00037960496298,11029621003,4.400571485901118e-05,0
대구 달서구 용산동 968,달서구,용산동,0.02,1,35.85881344,128.5283772,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"30,837",-12.122201934201748,420446784,3.9561715840270005e-05,0
대구 달서구 월암동 1125,달서구,월암동,0.04,2,35.82763574,128.5160028,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"37,186",-12.1440215308625,1022613394,5.928143132028976e-05,3
대구 달서구 본동 1150-33,달서구,본동,0.04,1,35.83488173,128.5406479,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"12,225",-11.939594308980856,4675567850,5.1057170403067636e-05,3
대구 서구 비산동 187-2,서구,비산동,0.1,1,35.87202204,128.5733518,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"9,651",-11.914913691648607,1723594553,3.3921505933694444e-05,0
대구 북구 서변동 산 27-1,북구,서변동,0.04,2,35.9360579,128.5926621,2022,1,13,1.2,-9.8,-3.9875,51.0,13.0,33.583333333333336,0.0,"36,344",-13.569723534404265,699574771,3.52979496296572e-05,0
대구 북구 침산동 1024-2,북구,침산동,0.3,2,35.89907638,128.5890744,2022,1,13,0.4,-6.7,-3.475,52.0,23.0,37.54166666666666,0.0,"4,058",-11.951142851679602,5170779144,4.6069946066722246e-05,0
대구 북구 사수동 1016,북구,사수동,0.08,1,35.894709,128.5160571,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"36,466",-12.178091628631812,4634162237,3.715965589696395e-05,0
대구 북구 학정동 137-2,북구,학정동,0.04,1,35.94917507,128.5703098,2022,1,13,1.2,-9.8,-3.9875,51.0,13.0,33.583333333333336,0.0,"29,125",-13.53955920064733,2914439867,4.5540883753998206e-05,0
대구 서구 비산동 393-6,서구,비산동,0.18,2,35.87216401,128.572289,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"9,651",-11.874974415838413,1694826392,3.419817245275079e-05,0
대구 서구 비산동 338-80,서구,비산동,0.24,2,35.87208354,128.5685258,2022,1,13,0.0,-8.2,-3.9583333333333335,53.0,25.0,40.208333333333336,0.0,"9,651",-11.875575766380868,1246653043,5.151881320100991e-05,3
대구 수성구 황금동 665,수성구,황금동,0.06,1,35.84858114,128.6255023,2022,1,14,3.2,-4.2,-1.7458333333333331,54.0,22.0,38.708333333333336,0.0,"23,678",-11.135828679852782,10786891921,4.606573861654817e-05,0
대구 북구 구암동 761-2,북구,구암동,0.06,1,35.93153015,128.5583861,2022,1,14,4.6,-5.5,-2.0708333333333333,48.0,7.0,32.958333333333336,0.0,"34,872",-13.063025193260346,436838193,5.271971633601169e-05,3
대구 수성구 지산동 1297-2,수성구,지산동,0.4,1,35.82371755,128.6429004,2022,1,14,3.6,-5.1,-2.1708333333333334,50.0,17.0,33.25,0.0,"21,695",-12.21562553892339,436881077,3.9457738901553745e-05,0
대구 동구 백안동 672-3,동구,백안동,0.04,1,35.95496657,128.6873026,2022,1,14,2.4,-6.8,-2.504166666666667,54.0,21.0,34.625,0.0,"21,639",-11.961086214930104,7687217058,5.2182619441545295e-05,3
대구 동구 진인동 630-1,동구,진인동,0.04,1,35.95524256,128.7045685,2022,1,14,2.4,-6.8,-2.504166666666667,54.0,21.0,34.625,0.0,"21,639",-11.961086214930104,1874281146,7.153660833055871e-05,3
대구 북구 복현동 623,북구,복현동,0.04,1,35.89457592,128.6188224,2022,1,14,3.2,-3.4,-1.0666666666666669,47.0,19.0,33.125,0.0,"7,438",-11.846410858043296,436666377,3.72583118420778e-05,0
대구 수성구 범어동 806-34,수성구,범어동,0.09,1,35.85226404,128.6208651,2022,1,14,3.2,-3.4,-1.0666666666666669,47.0,19.0,33.125,0.0,"16,635",-11.937245417272983,369782216,3.245328656349257e-05,0
대구 수성구 범어동 93-59,수성구,범어동,0.04,8,35.85418818,128.6384859,2022,1,14,3.2,-3.4,-1.0666666666666669,47.0,19.0,33.125,0.0,"16,635",-11.651556756086665,4079967946,4.975532181584668e-05,3
대구 달서구 송현동 709,달서구,송현동,0.06,1,35.82122389,128.552294,2022,1,14,2.7,-4.3,-1.5916666666666668,51.0,20.0,36.583333333333336,0.0,"19,244",-11.6283780753762,4488684997,2.4142839902307924e-05,0
대구 달서구 진천동 49-4,달서구,진천동,0.06,2,35.81623482,128.5302652,2022,1,14,2.7,-4.3,-1.5916666666666668,51.0,20.0,36.583333333333336,0.0,"51,348",-11.9029642314183,4632403486,2.8994205912619587e-05,0
대구 남구 대명동 1291,남구,대명동,0.06,1,35.83957194,128.5786577,2022,1,14,3.2,-3.4,-1.0666666666666669,47.0,19.0,33.125,0.0,"11,254",-11.884092267590807,1697029753,3.6824502389088764e-05,0
대구 남구 이천동 554-1,남구,이천동,0.1,1,35.84759423,128.6047624,2022,1,14,3.2,-3.4,-1.0666666666666669,47.0,19.0,33.125,0.0,"11,919",-11.891024834089462,1361272865,5.541781098314525e-05,3
대구 달서구 월성동 281,달서구,월성동,0.1,2,35.82981819,128.5329634,2022,1,14,2.7,-4.3,-1.5916666666666668,51.0,20.0,36.583333333333336,0.0,"37,186",-11.764265198197354,8340763081,4.265344567648554e-05,0
대구 달서구 상인동 1595-7,달서구,상인동,0.3,1,35.82271149,128.5323901,2022,1,14,2.7,-4.3,-1.5916666666666668,51.0,20.0,36.583333333333336,0.0,"36,041",-11.795764524318129,4632596585,2.029934333831903e-05,0
대구 달서구 대곡동 산 152,달서구,대곡동,0.02,2,35.80718469,128.5156679,2022,1,14,2.7,-4.3,-1.5916666666666668,51.0,20.0,36.583333333333336,0.0,"51,348",-11.902563331056662,4631415972,7.657802227844196e-05,3
